early_num_events,early_num_unique_activities,early_observed_hours,early_avg_waiting_time_hours,early_median_waiting_time_hours,early_max_waiting_time_hours,early_total_waiting_time_hours,early_num_waits_over_24h,early_activity_a_accepted,early_activity_a_cancelled,early_activity_a_complete,early_activity_a_concept,early_activity_a_create_application,early_activity_a_denied,early_activity_a_incomplete,early_activity_a_pending,early_activity_a_submitted,early_activity_a_validating,early_activity_o_accepted,early_activity_o_cancelled,early_activity_o_create_offer,early_activity_o_created,early_activity_o_refused,early_activity_o_returned,early_activity_o_sent_mail_and_online,early_activity_o_sent_online_only,early_activity_w_assess_potential_fraud,early_activity_w_call_after_offers,early_activity_w_call_incomplete_files,early_activity_w_complete_application,early_activity_w_handle_leads,early_activity_w_shortened_completion_,early_activity_w_validate_application,delay_probability,actual_delayed,risk_segment
15,9,90.26682583333333,6.447630416666668,7.638888888888889e-05,90.00575111111112,90.26682583333334,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.105953276,0,low
21,11,136.01024,6.800512,0.011400833333333332,113.16280027777778,136.01024,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,6,2,0,0,0.3542369,0,medium
26,12,139.79927722222223,5.591971088888889,0.0018197222222222224,92.57826944444444,139.79927722222223,2,1,0,1,1,1,0,0,0,0,1,0,0,2,2,0,1,2,0,0,8,0,3,0,0,3,0.028670313,0,low
24,11,103.36618027777779,4.494181751207729,0.0019377777777777778,82.93072638888889,103.36618027777777,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,9,2,0,0,0.15253901,0,low
28,16,166.0232736111111,6.149010133744856,0.0003727777777777778,94.1661325,166.0232736111111,3,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,6,0,4,2,0,4,0.0020403827,0,low
21,11,117.85923611111112,5.892961805555556,0.0018930555555555554,67.44046416666667,117.85923611111112,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,3,2,0,0,0.4259681,1,high
18,11,103.38795888888889,6.081644640522875,0.00014944444444444445,82.89553944444444,103.38795888888887,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.15970908,0,low
25,16,158.06929333333335,6.586220555555555,0.00013430555555555553,116.50217138888888,158.06929333333332,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,4,0,3,2,0,4,0.0022979076,0,low
18,11,106.32220444444444,6.254247320261437,0.00016527777777777778,93.472565,106.32220444444444,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.15626316,1,low
15,9,95.11319444444445,6.7937996031746035,0.00020041666666666667,94.8821313888889,95.11319444444445,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,0,3,0,0,0,0.1320274,0,low
28,11,102.2272413888889,3.7861941255144025,0.0016594444444444445,89.24305749999999,102.22724138888887,1,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,9,3,0,0,0.20306054,0,low
20,9,104.315575,5.490293421052632,0.006516666666666667,94.6672025,104.31557500000001,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,8,0,0,0,0.10592458,0,low
18,11,129.5477361111111,7.620455065359477,0.00021194444444444445,102.13380222222223,129.5477361111111,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.41989866,0,high
13,9,0.19620444444444446,0.016350370370370373,1e-05,0.079725,0.19620444444444446,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,3,0,0,0,0.21383493,0,low
20,11,86.65028222222222,4.560541169590643,0.00020833333333333335,49.043245,86.65028222222222,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,6,3,0,0,0.51793784,0,critical
31,11,109.7985688888889,3.659952296296296,0.017341666666666665,88.08888916666666,109.79856888888888,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,16,2,0,0,0.2206902,0,low
17,11,117.07244194444445,7.317027621527779,0.0001113888888888889,89.94555500000001,117.07244194444446,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,2,2,0,0,0.4675231,0,critical
16,11,70.12197472222222,4.674798314814816,5.583333333333334e-05,69.80488611111112,70.12197472222223,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,3,2,0,0,0.38623384,1,medium
15,9,74.94153944444444,5.352967103174604,0.0002619444444444444,74.80961888888889,74.94153944444444,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,5,0,0,0,0.2265266,1,low
35,15,141.82641583333333,4.1713651715686275,0.0012155555555555557,91.05695388888888,141.82641583333333,2,1,0,1,1,1,0,1,0,0,1,0,1,2,2,0,1,2,0,0,6,9,3,0,0,3,0.08515326,0,low
20,11,126.04410777777778,6.633900409356725,0.0022916666666666667,95.19905916666667,126.04410777777778,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,2,0,0,0.451502,0,high
27,14,163.41828972222223,6.285318835470085,0.00017652777777777778,72.65048861111111,163.41828972222223,2,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,4,7,3,0,0,3,0.040680382,0,low
22,11,141.8548538888889,6.754993042328041,0.00017444444444444444,86.37864472222222,141.85485388888887,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,4,2,0,0,0.39459765,1,medium
23,13,2.704435277777778,0.12292887626262626,2.9166666666666666e-06,2.4137822222222223,2.704435277777778,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,3,5,3,0,0,3,0.40578812,0,medium
23,11,145.23106194444443,6.601411906565658,0.0015756944444444447,112.19331416666667,145.23106194444446,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,5,0,0,0.37072682,0,medium
20,11,112.7573625,5.93459802631579,0.001853888888888889,87.35250861111112,112.75736250000001,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,2,0,0,0.42407182,1,high
24,11,135.28508416666668,5.881960181159421,0.004665,92.63869749999999,135.28508416666668,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,8,3,0,0,0.48401436,1,critical
23,9,122.81756333333334,5.582616515151515,0.0005058333333333333,97.18393611111111,122.81756333333334,2,1,0,1,1,1,0,0,0,0,0,0,0,4,4,0,0,3,0,0,5,0,3,0,0,0,0.33933023,0,medium
17,11,90.93861722222222,5.683663576388889,0.00023291666666666665,68.86561527777778,90.93861722222222,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,4,2,0,0,0.38080385,0,medium
19,10,97.05977194444445,5.3922095524691365,0.0018309722222222223,74.40331805555556,97.05977194444445,1,1,0,1,1,1,0,0,0,0,0,0,1,2,2,0,0,2,0,0,5,0,3,0,0,0,0.16444914,0,low
20,11,141.36698888888887,7.440367836257311,0.008117777777777778,88.06955444444445,141.3669888888889,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,2,0,0,0.41504133,0,high
23,11,99.24432722222221,4.511105782828282,0.0004829166666666667,88.62203805555555,99.24432722222221,1,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,3,0,6,3,0,0,0.48367313,0,critical
21,12,118.0466836111111,5.902334180555555,0.0003561111111111111,95.17123694444444,118.0466836111111,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,3,0,0,3,0.03491014,0,low
57,11,162.74836444444443,2.9062207936507938,0.020186527777777775,94.2925038888889,162.74836444444446,3,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,15,0,32,2,0,0,0.5001893,1,critical
21,11,134.70120777777777,6.73506038888889,0.004428888888888889,97.87258638888889,134.7012077777778,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,9,0,2,2,0,0,0.3053298,0,medium
15,9,94.2932975,6.735235535714286,0.00017652777777777776,94.07579055555556,94.2932975,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.119553715,0,low
19,11,112.86173444444445,6.270096358024691,0.0021127777777777777,89.48350083333334,112.86173444444445,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.33380923,0,medium
25,11,110.61834166666668,4.609097569444445,0.00950486111111111,87.39912277777778,110.61834166666667,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,10,2,0,0,0.33888984,1,medium
25,14,159.20761194444447,6.633650497685185,0.0003329166666666667,85.07484805555555,159.20761194444444,2,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,6,0,3,0,0,5,0.0017805845,0,low
17,11,111.62404722222223,6.9765029513888885,0.0001386111111111111,89.62256916666666,111.62404722222222,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,2,2,0,0,0.25087476,1,medium
18,9,91.62374083333333,5.38963181372549,0.00036166666666666666,91.39930555555556,91.62374083333333,1,1,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,2,0,0,5,0,3,0,0,0,0.15320487,0,low
15,9,73.4048661111111,5.243204722222222,0.00030708333333333336,73.34801222222222,73.4048661111111,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,5,0,0,0,0.26693228,0,medium
23,9,143.04599055555556,6.50209047979798,0.01272111111111111,95.30511999999999,143.04599055555556,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7,0,9,0,0,0,0.28857145,0,medium
21,11,96.09649694444445,4.804824847222222,0.0027597222222222224,66.58175916666667,96.09649694444444,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,3,2,0,0,0.26472414,1,medium
17,9,91.374365,5.7108978125,3.3333333333333333e-06,88.12893861111111,91.374365,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7,0,3,0,0,0,0.10618859,0,low
8,5,161.55187194444443,23.078838849206353,7.416666666666668e-05,161.52568861111112,161.55187194444446,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.75793624,0,critical
18,11,121.06968555555557,7.121746209150327,0.0003236111111111111,97.049705,121.06968555555557,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.37293524,0,medium
28,14,162.95493416666667,6.035367932098766,0.0015508333333333333,92.40503722222223,162.95493416666667,2,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,6,0,8,2,0,2,0.020277953,0,low
32,12,119.32032444444445,3.8490427240143372,0.0029983333333333333,91.53847472222223,119.32032444444445,1,1,0,1,1,1,0,0,0,1,0,0,1,4,4,0,0,2,0,0,11,0,3,2,0,0,0.4901639,0,critical
26,14,156.6644977777778,6.266579911111112,0.012554166666666667,87.41740305555555,156.6644977777778,2,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,4,0,7,2,0,3,0.030570807,0,low
24,11,148.03253916666665,6.436197355072463,0.006734166666666666,88.88264944444444,148.03253916666665,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,6,2,0,0,0.43430778,0,high
15,9,115.66193694444445,8.261566924603175,0.00021458333333333334,115.34061444444444,115.66193694444443,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.1393787,0,low
24,11,142.28087805555558,6.186125132850242,0.013704166666666667,52.384302222222225,142.28087805555555,3,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,11,2,0,0,0.5159741,1,critical
22,14,114.99548222222222,5.475975343915344,0.0003052777777777778,91.34620277777778,114.99548222222222,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,4,0,3,2,0,3,0.021702971,0,low
17,11,103.47359305555555,6.467099565972223,0.00011194444444444445,79.53116222222222,103.47359305555557,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,4,2,0,0,0.38991863,1,medium
18,9,95.54869166666666,5.620511274509805,0.00035611111111111114,95.2871975,95.54869166666668,1,1,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,2,0,0,5,0,3,0,0,0,0.14615324,1,low
15,9,95.96667583333333,6.854762559523808,7.833333333333333e-05,95.48032833333332,95.96667583333331,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.110653944,0,low
19,13,48.25158083333333,2.68064337962963,3.9305555555555556e-05,36.80524805555556,48.251580833333335,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,4,0,3,2,0,0,0.001971628,0,low
19,10,112.42909777777777,6.246060987654321,0.0016931944444444444,87.04777638888889,112.42909777777778,2,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,2,0,0,0.44584635,0,high
25,14,166.25552277777777,6.927313449074074,0.00026708333333333337,93.90160666666667,166.25552277777777,2,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,6,0,4,2,0,3,0.017973538,0,low
24,14,156.74086333333332,6.814820144927537,0.00025611111111111114,95.53154027777778,156.74086333333335,2,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,6,0,3,2,0,3,0.023426414,0,low
20,11,92.0313875,4.843757236842105,0.00030000000000000003,89.08924944444445,92.0313875,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,2,0,0,0.16227989,0,low
26,16,26.238934722222222,1.049557388888889,0.00024972222222222225,22.20526138888889,26.238934722222222,0,1,0,1,1,1,0,0,1,0,1,1,1,2,2,0,1,1,1,0,4,0,3,0,0,4,0.0020881044,0,low
17,9,116.69120166666667,7.293200104166667,0.0014520833333333332,87.85237555555557,116.69120166666667,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,5,0,0,0,0.24565338,0,medium
19,11,120.83534611111111,6.713074783950617,0.0010765277777777778,97.55267833333333,120.83534611111111,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,7,0,2,2,0,0,0.31246975,0,medium
28,11,142.59473583333335,5.281286512345679,0.01796611111111111,134.62640861111112,142.59473583333335,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,10,0,0,0.5398732,0,critical
33,16,143.71317222222223,4.491036631944445,0.003437222222222222,136.9223227777778,143.71317222222223,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,4,5,7,2,0,4,0.03204189,0,low
22,11,146.5590397222222,6.979001891534391,0.006275555555555555,87.10314472222223,146.55903972222222,3,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,4,2,0,0,0.35905638,0,medium
18,11,130.59264472222222,7.6819202777777775,0.00040722222222222223,88.77513527777778,130.59264472222222,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.40463835,0,medium
19,11,106.81023361111112,5.93390186728395,0.0028970833333333335,86.13966083333332,106.8102336111111,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.14240421,1,low
20,11,132.77952583333334,6.988396096491228,0.006192222222222223,95.48188694444444,132.77952583333334,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,2,0,0,0.4206805,0,high
18,11,144.31504277777776,8.489120163398692,0.0004536111111111111,99.79259055555555,144.31504277777776,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.4351491,1,high
23,14,95.88061444444445,4.358209747474747,0.0002895833333333333,69.54757444444445,95.88061444444445,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,4,0,4,2,0,3,0.01232339,0,low
15,9,94.8646088888889,6.776043492063492,8.791666666666666e-05,94.7882886111111,94.86460888888888,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.11423768,0,low
26,14,164.37388305555558,6.574955322222222,0.00034555555555555555,90.18448166666667,164.37388305555555,2,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,6,0,5,2,0,3,0.02225582,0,low
23,11,112.54957416666667,5.115889734848485,0.004388611111111111,73.45868611111112,112.54957416666667,1,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,5,2,0,0,0.3850889,0,medium
26,12,145.42290472222223,5.816916188888889,0.0029572222222222226,117.92818527777779,145.42290472222223,2,1,0,1,1,1,0,0,0,1,0,0,1,2,2,0,0,1,0,0,5,0,8,2,0,0,0.37577283,0,medium
15,11,88.95184472222222,6.353703194444444,5.875e-05,88.79661777777778,88.95184472222222,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,2,2,0,0,0.2876238,0,medium
20,11,115.22887944444444,6.064677865497076,0.002145,93.918085,115.22887944444444,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,7,0,3,2,0,0,0.3851859,1,medium
16,11,78.06394777777778,5.2042631851851855,0.00014472222222222222,77.86177472222222,78.06394777777778,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,3,2,0,0,0.37524697,1,medium
18,9,94.97620611111111,5.586835653594771,0.00041,48.594387777777776,94.97620611111111,2,1,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,2,0,0,5,0,3,0,0,0,0.1966594,0,low
21,12,141.33495333333335,7.066747666666667,0.0001773611111111111,97.0150225,141.33495333333335,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,3,0,0,3,0.039517615,0,low
17,9,96.27481083333333,6.0171756770833325,0.0014647222222222223,94.91197833333332,96.27481083333332,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7,0,3,0,0,0,0.117410704,0,low
22,11,89.87908138888889,4.279956256613756,0.007946388888888888,85.11924527777778,89.87908138888889,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,7,2,0,0,0.1524907,0,low
23,11,132.44146166666667,6.020066439393941,0.0004569444444444444,90.05676583333334,132.4414616666667,2,1,0,1,1,1,0,0,0,1,0,0,0,3,3,0,0,3,0,0,5,0,2,2,0,0,0.33481133,1,medium
17,9,90.93909777777777,5.683693611111111,0.002485416666666667,89.0133475,90.93909777777777,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,5,0,0,0,0.112011746,0,low
19,11,111.88067000000001,6.215592777777778,0.003704861111111111,93.25630222222223,111.88067000000001,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.3005357,0,medium
20,11,163.02582472222224,8.580306564327485,0.0002538888888888889,120.81383972222221,163.0258247222222,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,3,0,0,0.386635,1,medium
19,11,130.37210055555556,7.242894475308642,0.0017883333333333334,94.41887972222223,130.37210055555556,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.37096074,1,medium
25,14,157.06162611111114,6.544234421296296,0.0032633333333333334,92.47074388888889,157.0616261111111,2,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,6,0,4,2,0,3,0.021943586,0,low
21,11,164.8079097222222,8.240395486111112,0.00037277777777777776,97.93453916666667,164.80790972222223,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,3,2,0,0,0.46217987,0,critical
15,9,96.30482527777778,6.878916091269842,0.00025680555555555553,96.2056625,96.30482527777778,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.09766943,0,low
34,15,167.59974305555554,5.078780092592593,0.0001811111111111111,95.01465666666667,167.59974305555556,2,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,1,1,1,0,3,8,3,0,0,6,0.022317521,0,low
24,14,167.77796166666667,7.294693985507246,6.3888888888888885e-06,91.17684055555556,167.77796166666667,2,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,6,0,3,0,0,4,0.0011468536,0,low
22,11,161.802425,7.7048773809523805,0.0047463888888888885,120.35642472222223,161.802425,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,6,3,0,0,0.3804125,1,medium
18,11,129.70626472222222,7.629780277777777,0.00014666666666666666,91.07987083333333,129.70626472222222,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.42451552,0,high
18,11,133.92924083333332,7.878190637254903,0.0003461111111111111,110.20937444444445,133.92924083333335,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.25332263,0,medium
24,11,87.78092166666667,3.8165618115942026,0.0067511111111111105,86.31324333333333,87.78092166666666,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,9,2,0,0,0.14440171,0,low
18,11,94.120295,5.53648794117647,0.00019138888888888886,91.93585027777777,94.120295,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.15380111,0,low
18,9,130.99694833333334,7.705702843137255,0.003725,96.06943805555557,130.99694833333334,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,6,0,0,0,0.21894468,0,low
27,15,164.60931166666666,6.331127371794872,0.00022569444444444443,75.53307583333333,164.60931166666666,2,1,0,1,1,1,0,1,0,0,1,0,0,2,2,0,1,1,1,0,4,3,3,0,0,4,0.021761557,0,low
15,9,92.89909111111112,6.635649365079365,9.930555555555555e-05,92.56915833333332,92.8990911111111,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.1186406,0,low
17,11,53.734142222222225,3.358383888888889,0.00031958333333333334,33.29558361111111,53.734142222222225,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,4,2,0,0,0.36485806,1,medium
21,11,148.9269991666667,7.446349958333333,0.00022736111111111112,120.9509625,148.92699916666666,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,3,2,0,0,0.37884808,0,medium
17,9,117.59949888888889,7.3499686805555555,0.002677083333333334,91.69918944444444,117.59949888888889,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,5,0,0,0,0.2465969,1,medium
25,12,143.53185527777777,5.980493969907407,0.0027684722222222225,93.22907666666666,143.53185527777777,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,7,0,0,3,0.022724867,0,low
10,5,25.214969166666666,2.8016632407407407,5.25e-05,24.682388333333332,25.214969166666666,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0.6720949,0,critical
18,11,120.1115425,7.065384852941176,0.0005352777777777777,94.36485333333333,120.1115425,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.41871762,0,high
17,11,135.3104936111111,8.456905850694444,0.00020222222222222223,88.90183,135.3104936111111,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,2,2,0,0,0.30198532,1,medium
20,10,120.46659361111112,6.340347032163741,0.0003588888888888889,119.87620083333333,120.4665936111111,1,1,0,1,1,1,0,0,0,0,0,0,2,3,3,0,0,1,0,0,3,0,4,0,0,0,0.2622851,1,medium
12,5,91.923245,8.356658636363635,0.021629722222222224,39.62564527777778,91.923245,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0.62347966,1,critical
18,9,94.21520583333333,5.54207093137255,0.00033972222222222227,94.01901833333334,94.21520583333334,1,1,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,2,0,0,5,0,3,0,0,0,0.14980611,1,low
26,11,121.1514661111111,4.846058644444445,0.0109725,47.1877175,121.15146611111112,2,1,0,1,1,1,0,0,0,1,0,0,0,3,3,0,0,3,0,0,5,0,5,2,0,0,0.36209553,0,medium
31,11,157.66110555555554,5.2553701851851855,0.004940694444444445,84.66403722222222,157.66110555555557,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,15,3,0,0,0.40004134,0,medium
27,12,146.37825333333336,5.6299328205128205,0.0002313888888888889,90.83063583333333,146.37825333333333,2,1,0,1,1,1,0,0,0,1,0,0,2,3,3,0,0,3,0,0,5,0,4,2,0,0,0.416566,0,high
32,11,163.81498416666665,5.284354327956988,0.0224725,116.30228194444445,163.81498416666665,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,17,2,0,0,0.3780265,0,medium
18,9,97.49837083333334,5.735198284313727,0.0060797222222222225,97.12558527777779,97.49837083333335,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7,0,4,0,0,0,0.096648596,0,low
29,11,142.73170972222223,5.097561061507937,0.006420555555555556,88.60892166666667,142.73170972222223,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,9,0,6,3,0,0,0.4185514,0,high
25,11,86.36169222222222,3.598403842592593,0.0011351388888888889,50.31488277777778,86.36169222222223,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,11,3,0,0,0.46181956,1,critical
20,11,135.46572916666668,7.129775219298246,0.0003786111111111111,93.82316277777778,135.46572916666668,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,2,0,0,0.43108442,0,high
19,11,155.37869833333335,8.632149907407408,0.0028334722222222216,92.9340075,155.37869833333335,3,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.40309668,1,medium
29,14,160.5348697222222,5.733388204365079,0.0032969444444444444,122.01369500000001,160.53486972222223,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,6,0,5,5,0,3,0.041815072,0,low
21,11,117.22997666666667,5.861498833333333,0.0015190277777777778,87.59612333333334,117.22997666666666,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,6,2,0,0,0.40540218,0,medium
18,11,119.05550833333334,7.003265196078432,0.0003686111111111111,96.62185194444444,119.05550833333334,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,5,2,0,0,0.5038672,1,critical
17,5,96.33756694444443,6.021097934027778,0.01145486111111111,47.03835277777778,96.33756694444445,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0.7719399,0,critical
18,11,114.27793194444445,6.722231290849673,0.0003113888888888889,96.71049277777777,114.27793194444445,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.36327222,0,medium
